timestamp,household_id,consumption,solar_generation,grid_import,grid_export,weather
2025-02-19 10:12:37.950585,1,0.1932717773998665,0.4503332099679081,0.0,0.2570614325680416,rainy
2025-02-19 10:12:37.950585,2,0.40571027774172874,0.4676537180435969,0.0,0.06194344030186816,rainy
2025-02-19 10:12:37.950585,3,0.3150646223297926,0.48497422611928565,0.0,0.16990960378949305,rainy
2025-02-19 10:12:37.950585,4,0.6001687717257013,0.5022947341949744,0.09787403753072688,0.0,rainy
2025-02-19 10:12:37.950585,5,0.45828779853971796,0.5196152422706631,0.0,0.061327443730945175,rainy
2025-02-19 10:12:37.950585,6,0.6522575676665958,0.5369357503463519,0.11532181732024394,0.0,rainy
2025-02-19 10:12:37.950585,7,0.36197290384948244,0.5542562584220407,0.0,0.1922833545725583,rainy
2025-02-19 10:12:37.950585,8,0.6120687031004605,0.5715767664977295,0.04049193660273098,0.0,rainy
2025-02-19 10:12:37.950585,9,0.44529201314037925,0.5888972745734182,0.0,0.14360526143303898,rainy
2025-02-19 10:12:37.950585,10,0.6614090435154725,0.606217782649107,0.0551912608663655,0.0,rainy
2025-02-19 10:12:37.950585,11,0.6179034746361682,0.6235382907247957,0.0,0.005634816088627481,rainy
2025-02-19 10:12:37.950585,12,0.5146133940561478,0.6408587988004846,0.0,0.12624540474433676,rainy
2025-02-19 10:12:37.950585,13,0.9207022371910133,0.6581793068761733,0.26252293031484,0.0,rainy
2025-02-19 10:12:37.950585,14,0.2927349883832852,0.6754998149518622,0.0,0.38276482656857697,rainy
2025-02-19 10:12:37.950585,15,0.6674386276294786,0.6928203230275509,0.0,0.025381695398072335,rainy
2025-02-19 10:12:37.950585,16,0.5462708500832408,0.7101408311032397,0.0,0.16386998101999883,rainy
2025-02-19 10:12:37.950585,17,0.4949819854088365,0.7274613391789285,0.0,0.23247935377009205,rainy
2025-02-19 10:12:37.950585,18,0.3848455158361439,0.7447818472546172,0.0,0.35993633141847325,rainy
2025-02-19 10:12:37.950585,19,0.3754480441300595,0.762102355330306,0.0,0.3866543112002465,rainy
2025-02-19 10:12:37.950585,20,0.5462034980581446,0.7794228634059948,0.0,0.23321936534785015,rainy
2025-02-19 10:12:37.950585,21,0.503121717580204,0.7967433714816834,0.0,0.29362165390147943,rainy
2025-02-19 10:12:37.950585,22,0.3598358687195952,0.8140638795573722,0.0,0.45422801083777703,rainy
2025-02-19 10:12:37.950585,23,0.5060794730601923,0.831384387633061,0.0,0.3253049145728687,rainy
2025-02-19 10:12:37.950585,24,0.5307545605857051,0.8487048957087499,0.0,0.3179503351230447,rainy
2025-02-19 10:12:37.950585,25,0.680652008534294,0.8660254037844386,0.0,0.18537339525014462,rainy
2025-02-19 10:12:37.950585,26,0.5016779432704649,0.8833459118601273,0.0,0.38166796858966245,rainy
2025-02-19 10:12:37.950585,27,0.683448241052582,0.9006664199358162,0.0,0.21721817888323425,rainy
2025-02-19 10:12:37.950585,28,0.4123885413165601,0.9179869280115049,0.0,0.5055983866949448,rainy
2025-02-19 10:12:37.950585,29,0.49142394843209125,0.9353074360871938,0.0,0.44388348765510255,rainy
2025-02-19 10:12:37.950585,30,0.4979384271906174,0.9526279441628825,0.0,0.4546895169722651,rainy
2025-02-19 10:12:37.950585,31,0.6064334242983809,0.9699484522385713,0.0,0.3635150279401904,rainy
2025-02-19 10:12:37.950585,32,0.4516462292272385,0.9872689603142601,0.0,0.5356227310870216,rainy
2025-02-19 10:12:37.950585,33,0.26130181990140705,1.004589468389949,0.0,0.743287648488542,rainy
2025-02-19 10:12:37.950585,34,0.26736067749317466,1.0219099764656376,0.0,0.7545492989724629,rainy
2025-02-19 10:12:37.950585,35,0.33521174372963086,1.0392304845413263,0.0,0.7040187408116954,rainy
2025-02-19 10:12:37.950585,36,0.7693904858274528,1.0565509926170151,0.0,0.2871605067895623,rainy
2025-02-19 10:12:37.950585,37,0.6496223856850619,1.0738715006927038,0.0,0.42424911500764184,rainy
2025-02-19 10:12:37.950585,38,0.7943253660466613,1.0911920087683926,0.0,0.29686664272173136,rainy
2025-02-19 10:12:37.950585,39,0.8317468102189919,1.1085125168440815,0.0,0.2767657066250896,rainy
2025-02-19 10:12:37.950585,40,0.4608929094597908,1.12583302491977,0.0,0.6649401154599793,rainy
2025-02-19 10:12:37.950585,41,0.45235055919373535,1.1431535329954587,0.0,0.6908029738017234,rainy
2025-02-19 10:12:37.950585,42,0.5530447319288267,1.1604740410711476,0.0,0.6074293091423209,rainy
2025-02-19 10:12:37.950585,43,0.8279962481417148,1.1777945491468365,0.0,0.34979830100512166,rainy
2025-02-19 10:12:37.950585,44,0.39061813107910925,1.195115057222525,0.0,0.8044969261434158,rainy
2025-02-19 10:12:37.950585,45,0.45705228632265654,1.212435565298214,0.0,0.7553832789755575,rainy
2025-02-19 10:12:37.950585,46,0.3240610291463171,1.2297560733739028,0.0,0.9056950442275857,rainy
2025-02-19 10:12:37.950585,47,0.27949700520264986,1.2470765814495914,0.0,0.9675795762469416,rainy
2025-02-19 10:12:37.950585,48,0.46749089132759597,1.2643970895252803,0.0,0.7969061981976844,rainy
2025-02-19 10:12:37.950585,49,0.3289616320087738,1.2817175976009691,0.0,0.9527559655921953,rainy
2025-02-19 10:12:37.950585,50,0.6235844614540799,1.299038105676658,0.0,0.6754536442225781,rainy
2025-02-19 11:12:37.950585,1,0.8305132035313285,2.009125718681262,0.0,1.1786125151499336,sunny
2025-02-19 11:12:37.950585,2,0.40095728568639455,2.086399784784388,0.0,1.6854424990979933,sunny
2025-02-19 11:12:37.950585,3,0.4459298115443646,2.163673850887513,0.0,1.7177440393431485,sunny
2025-02-19 11:12:37.950585,4,0.8100586509305695,2.2409479169906383,0.0,1.4308892660600687,sunny
2025-02-19 11:12:37.950585,5,0.5210205122536743,2.318221983093764,0.0,1.7972014708400899,sunny
2025-02-19 11:12:37.950585,6,0.4593759288010821,2.3954960491968893,0.0,1.9361201203958072,sunny
2025-02-19 11:12:37.950585,7,0.7923154268339989,2.472770115300015,0.0,1.680454688466016,sunny
2025-02-19 11:12:37.950585,8,0.27388678030842206,2.5500441814031403,0.0,2.2761574010947183,sunny
2025-02-19 11:12:37.950585,9,0.29763662276377073,2.6273182475062655,0.0,2.329681624742495,sunny
2025-02-19 11:12:37.950585,10,0.4324711262820392,2.7045923136093912,0.0,2.272121187327352,sunny
2025-02-19 11:12:37.950585,11,0.7855085139496791,2.7818663797125165,0.0,1.9963578657628374,sunny
2025-02-19 11:12:37.950585,12,0.644774227172441,2.859140445815642,0.0,2.2143662186432014,sunny
2025-02-19 11:12:37.950585,13,0.8463476407588679,2.936414511918768,0.0,2.0900668711599,sunny
2025-02-19 11:12:37.950585,14,0.7188437563250097,3.013688578021893,0.0,2.2948448216968833,sunny
2025-02-19 11:12:37.950585,15,0.7058413506095067,3.090962644125019,0.0,2.385121293515512,sunny
2025-02-19 11:12:37.950585,16,0.3398420012556697,3.168236710228144,0.0,2.8283947089724744,sunny
2025-02-19 11:12:37.950585,17,0.9012831291745336,3.24551077633127,0.0,2.3442276471567363,sunny
2025-02-19 11:12:37.950585,18,0.7505036878487278,3.322784842434395,0.0,2.572281154585667,sunny
2025-02-19 11:12:37.950585,19,0.5515345168722192,3.4000589085375204,0.0,2.8485243916653014,sunny
2025-02-19 11:12:37.950585,20,0.9044692951081137,3.477332974640646,0.0,2.5728636795325324,sunny
2025-02-19 11:12:37.950585,21,0.40786324955136033,3.5546070407437713,0.0,3.146743791192411,sunny
2025-02-19 11:12:37.950585,22,1.0079284987363264,3.6318811068468966,0.0,2.62395260811057,sunny
2025-02-19 11:12:37.950585,23,0.47263510394001546,3.7091551729500223,0.0,3.2365200690100067,sunny
2025-02-19 11:12:37.950585,24,0.4134622920488779,3.7864292390531475,0.0,3.3729669470042696,sunny
2025-02-19 11:12:37.950585,25,0.7585064653776015,3.8637033051562732,0.0,3.105196839778672,sunny
2025-02-19 11:12:37.950585,26,0.22185245297884088,3.940977371259399,0.0,3.719124918280558,sunny
2025-02-19 11:12:37.950585,27,0.3607873072225847,4.018251437362524,0.0,3.6574641301399398,sunny
2025-02-19 11:12:37.950585,28,1.3730185801282082,4.09552550346565,0.0,2.7225069233374417,sunny
2025-02-19 11:12:37.950585,29,0.5361985406110649,4.172799569568776,0.0,3.6366010289577106,sunny
2025-02-19 11:12:37.950585,30,1.1614037958567525,4.250073635671901,0.0,3.088669839815149,sunny
2025-02-19 11:12:37.950585,31,0.7306983853588008,4.327347701775026,0.0,3.5966493164162254,sunny
2025-02-19 11:12:37.950585,32,1.0508505090235716,4.404621767878152,0.0,3.3537712588545805,sunny
2025-02-19 11:12:37.950585,33,0.5530054320345676,4.4818958339812776,0.0,3.9288904019467097,sunny
2025-02-19 11:12:37.950585,34,0.5490841354410491,4.559169900084403,0.0,4.010085764643354,sunny
2025-02-19 11:12:37.950585,35,0.3841493547449054,4.636443966187528,0.0,4.252294611442623,sunny
2025-02-19 11:12:37.950585,36,0.6752331671273765,4.713718032290653,0.0,4.0384848651632765,sunny
2025-02-19 11:12:37.950585,37,0.6810539818774224,4.790992098393779,0.0,4.109938116516356,sunny
2025-02-19 11:12:37.950585,38,0.39312339021150744,4.868266164496904,0.0,4.475142774285397,sunny
2025-02-19 11:12:37.950585,39,0.5114128438868811,4.94554023060003,0.0,4.434127386713149,sunny
2025-02-19 11:12:37.950585,40,0.9471990412559587,5.022814296703156,0.0,4.075615255447197,sunny
2025-02-19 11:12:37.950585,41,0.6786776319665075,5.10008836280628,0.0,4.4214107308397725,sunny
2025-02-19 11:12:37.950585,42,0.7053445354357936,5.177362428909405,0.0,4.472017893473612,sunny
2025-02-19 11:12:37.950585,43,0.6029849155560975,5.254636495012531,0.0,4.651651579456433,sunny
